"Latest: Time (s)","Latest: Illumination (lux)"
5.468,85.3701782227
5.472,156.758728027
5.476,144.927215576
5.48,108.66897583
5.484,129.711914062
5.488,68.650970459
5.492,140.603485107
5.496,217.055969238
5.5,135.151824951
5.504,130.275878906
5.508,126.704101562
5.512,142.107391357
5.516,212.356262207
5.52,258.389892578
5.524,166.710357666
5.528,217.24395752
5.532,259.694061279
5.536,221.567687988
5.54,261.949920654
5.544,231.895294189
5.548,257.073974609
5.552,250.118408203
5.556,261.949920654
5.56,243.914794922
5.564,211.040344238
5.568,256.697998047
5.572,259.694061279
5.576,256.322021484
5.58,250.118408203
5.584,149.051208496
5.588,245.606689453
5.592,239.226837158
5.596,248.426513672
5.6,262.701873779
5.604,153.374938965
5.608,167.462310791
5.612,218.183898926
5.616,188.505249023
5.62,188.317260742
5.624,210.1121521
5.628,116.740722656
5.632,118.996582031
5.636,151.495056152
5.64,124.636230469
5.644,120.876464844
5.648,81.434173584
5.652,71.8467712402
5.656,80.8702087402
5.66,91.9497680664
5.664,47.9957580566
5.668,89.6939086914
5.672,180.609741211
5.676,280.924987793
5.68,117.680664062
5.684,111.112823486
5.688,161.64642334
5.692,237.910919189
5.696,194.697113037
5.7,174.229888916
5.704,228.135528564
5.708,216.492004395
5.712,229.263458252
5.716,258.754119873
5.72,231.143341064
5.724,241.482696533
5.728,261.761932373
5.732,251.810302734
5.736,264.205780029
5.74,227.007598877
5.744,261.949920654
5.748,261.761932373
5.752,250.682373047
5.756,251.622314453
5.76,103.593292236
5.764,214.048156738
5.768,287.128601074
5.772,209.736175537
5.776,92.5137329102
5.78,103.593292236
5.784,205.788421631
5.788,189.257202148
5.792,177.80166626
5.796,162.210388184
5.8,71.0948181152
5.804,86.8740844727
5.808,151.495056152
5.812,98.3413696289
5.816,81.6221618652
5.82,159.014587402
5.824,185.121459961
5.828,78.6143493652
5.832,70.3428649902
5.836,91.5737915039
5.84,79.930267334
5.844,80.1182556152
5.848,192.077026367
5.852,135.527801514
5.856,79.3663024902
5.86,72.5987243652
5.864,163.890533447
5.868,208.984222412
5.872,134.023895264
5.876,113.932647705
5.88,91.3858032227
5.884,146.431121826
5.888,249.930419922
5.892,161.270446777
5.896,159.390563965
5.9,222.695617676
5.904,172.537994385
5.908,212.73223877
5.912,235.467071533
5.916,228.135528564
5.92,247.486572266
5.924,244.854736328
5.928,203.908538818
5.932,259.882049561
5.936,208.984222412
5.94,260.821990967
5.944,249.178466797
5.948,263.077850342
5.952,194.697113037
5.956,183.053588867
5.96,248.614501953
5.964,250.682373047
5.968,253.314208984
5.972,189.069213867
5.976,72.2227478027
5.98,121.064453125
5.984,183.805541992
5.988,113.932647705
5.992,92.7017211914
5.996,71.2828063965
6,64.1510009766
6.004,73.5386657715
6.008,66.7710876465
6.012,68.8389587402
6.016,84.9942016602
6.02,82.3623657227
6.024,118.056640625
6.028,75.418548584
6.032,68.4629821777
6.036,68.0870056152
6.04,137.407684326
6.044,206.728363037
6.048,151.871032715
6.052,73.5386657715
6.056,145.115203857
6.06,180.985717773
6.064,214.988098145
6.068,143.047332764
6.072,129.899902344
6.076,126.892089844
6.08,179.669799805
6.084,263.265838623
6.088,237.910919189
6.092,195.825042725
6.096,244.102783203
6.1,223.071594238
6.104,232.647247314
6.108,262.513885498
6.112,258.013916016
6.116,263.641815186
6.12,258.754119873
6.124,230.015411377
6.128,259.130096436
6.132,145.679168701
6.136,226.819610596
6.14,223.447570801
6.144,258.013916016
6.148,107.353057861
6.152,139.099578857
6.156,225.515441895
6.16,186.813354492
6.164,229.639434814
6.168,192.828979492
6.172,100.209503174
6.176,149.239196777
6.18,177.049713135
6.184,160.14251709
6.188,169.718170166
6.192,90.4458618164
6.196,75.6065368652
6.2,110.924835205
6.204,66.0308837891
6.208,125.200195312
6.212,172.725982666
6.216,69.402923584
6.22,71.4707946777
6.224,71.0948181152
6.228,103.405303955
6.232,90.8218383789
6.236,78.6143493652
6.24,161.270446777
6.244,69.402923584
6.248,69.5909118652
6.252,72.5987243652
6.256,126.892089844
6.26,138.159637451
6.264,79.5542907715
6.268,103.969268799
6.272,109.608917236
6.276,121.252441406
6.28,200.524749756
6.284,166.710357666
6.288,153.938903809
6.292,200.524749756
6.296,263.265838623
6.3,217.995910645
6.304,189.633178711
6.308,258.754119873
6.312,245.794677734
6.316,239.790802002
6.32,264.957733154
6.324,201.652679443
6.328,111.864776611
6.332,207.292327881
6.336,234.903106689
6.34,210.488128662
6.344,106.037139893
6.348,86.3101196289
6.352,156.758728027
6.356,164.642486572
6.36,150.555114746
6.364,116.928710938
6.368,68.8389587402
6.372,108.105010986
6.376,141.543426514
6.38,94.9575805664
6.384,111.112823486
6.388,77.674407959
6.392,83.4902954102
6.396,70.5308532715
6.4,72.0347595215
6.404,67.5230407715
6.408,69.402923584
6.412,108.480987549
6.416,186.813354492
6.42,107.16506958
6.424,73.5386657715
6.428,84.8062133789
6.432,194.332885742
6.436,241.482696533
6.44,149.61517334
6.444,127.268066406
6.448,128.020019531
6.452,261.761932373
6.456,165.77041626
6.46,207.1043396
6.464,232.835235596
6.468,256.697998047
6.472,252.186279297
6.476,261.761932373
6.48,257.449951172
6.484,260.634002686
6.488,262.137908936
6.492,260.258026123
6.496,261.573944092
6.5,224.76348877
6.504,231.143341064
6.508,245.794677734
6.512,261.197967529
6.516,260.821990967
6.52,202.216644287
6.524,110.17288208
6.528,213.108215332
6.532,213.296203613
6.536,190.761108398
6.54,134.399871826
6.544,54.9395751953
6.548,172.725982666
6.552,143.423309326
6.556,157.13470459
6.56,117.868652344
6.564,73.914642334
6.568,104.533233643
6.572,95.5215454102
6.576,80.682220459
6.58,92.8897094727
6.584,69.0269470215
6.588,77.1104431152
6.592,69.402923584
6.596,69.5909118652
6.6,67.899017334
6.604,116.552734375
6.608,293.69644165
6.612,267.589569092
6.616,179.857788086
6.62,144.175262451
6.624,238.850860596
6.628,258.201904297
6.632,261.009979248
6.636,254.442138672
6.64,250.118408203
6.644,235.091094971
6.648,263.453826904
6.652,262.325897217
6.656,258.013916016
6.66,259.318084717
6.664,254.442138672
6.668,251.246337891
6.672,221.75567627
6.676,232.647247314
6.68,250.682373047
6.684,258.013916016
6.688,263.641815186
6.692,256.322021484
6.696,207.292327881
6.7,200.336761475
6.704,200.712738037
6.708,224.011535645
6.712,227.571563721
6.716,139.287567139
6.72,78.426361084
6.724,148.11126709
6.728,186.813354492
6.732,144.363250732
6.736,77.8623962402
6.74,70.5308532715
6.744,96.2734985352
6.748,101.713409424
6.752,139.851531982
6.756,105.849151611
6.76,125.576171875
6.764,73.7266540527
6.768,46.8678283691
6.772,80.3062438965
6.776,65.8428955078
6.78,97.5894165039
6.784,122.568359375
6.788,93.0776977539
6.792,97.5894165039
6.796,85.1821899414
6.8,68.0870056152
6.804,157.698669434
6.808,203.532562256
6.812,134.96383667
6.816,89.8818969727
6.82,133.647918701
6.824,215.364074707
6.828,259.506072998
6.832,203.532562256
6.836,152.247009277
6.84,198.456878662
6.844,211.604309082
6.848,255.194091797
6.852,211.22833252
6.856,213.860168457
6.86,203.908538818
6.864,210.300140381
6.868,261.761932373
6.872,261.385955811
6.876,256.134033203
6.88,261.573944092
6.884,263.641815186
6.888,262.889862061
6.892,231.895294189
6.896,237.534942627
6.9,234.151153564
6.904,239.790802002
6.908,239.602813721
6.912,178.91784668
6.916,88.1900024414
6.92,138.535614014
6.924,214.612121582
6.928,137.97164917
6.932,125.576171875
6.936,81.0581970215
6.94,68.0870056152
6.944,77.2984313965
6.948,72.7867126465
6.952,68.8389587402
6.956,142.671356201
6.96,106.225128174
6.964,73.7266540527
6.968,100.585479736
6.972,95.8975219727
6.976,152.434997559
6.98,190.385131836
6.984,134.775848389
6.988,174.981842041
6.992,137.031707764
6.996,142.48336792
7,180.233764648
7.004,256.697998047
7.008,234.339141846
7.012,140.97946167
7.016,189.44519043
7.02,260.070037842
7.024,240.166778564
7.028,262.513885498
7.032,263.077850342
7.036,253.314208984
7.04,256.510009766
7.044,200.900726318
7.048,258.942108154
7.052,261.197967529
7.056,259.694061279
7.06,248.238525391
7.064,172.537994385
7.068,180.985717773
7.072,226.819610596
7.076,135.715789795
7.08,183.42956543
7.084,121.440429688
7.088,69.5909118652
7.092,75.6065368652
7.096,90.6338500977
7.1,105.849151611
7.104,137.97164917
7.108,72.7867126465
7.112,90.6338500977
7.116,66.395111084
7.12,83.3023071289
7.124,78.2383728027
7.128,83.4902954102
7.132,120.876464844
7.136,69.402923584
7.14,72.7867126465
7.144,67.5230407715
7.148,90.4458618164
7.152,200.524749756
7.156,106.977081299
7.16,88.7539672852
7.164,125.012207031
7.168,161.082458496
7.172,202.216644287
7.176,204.0965271
7.18,161.082458496
7.184,184.369506836
7.188,189.069213867
7.192,176.673736572
7.196,232.835235596
7.2,263.641815186
7.204,258.201904297
7.208,226.631622314
7.212,243.914794922
7.216,256.885986328
7.22,229.827423096
7.224,262.137908936
7.228,265.333709717
7.232,241.294708252
7.236,84.2422485352
7.24,58.3233642578
7.244,195.825042725
7.248,184.745483398
7.252,117.680664062
7.256,113.932647705
7.26,70.5308532715
7.264,69.2149353027
7.268,122.944335938
7.272,87.0620727539
7.276,71.2828063965
7.28,99.8335266113
7.284,71.2828063965
7.288,69.9668884277
7.292,70.154876709
7.296,73.7266540527
7.3,69.402923584
7.304,82.5503540039
7.308,200.336761475
7.312,168.402252197
7.316,95.8975219727
7.32,80.3062438965
7.324,158.63861084
7.328,177.613677979
7.332,104.15725708
7.336,121.628417969
7.34,137.031707764
7.344,170.846099854
7.348,257.825927734
7.352,202.968597412
7.356,148.675231934
7.36,235.091094971
7.364,245.230712891
7.368,234.151153564
7.372,248.990478516
7.376,248.990478516
7.38,253.690185547
7.384,254.818115234
7.388,219.687805176
7.392,257.449951172
7.396,138.911590576
7.4,187.753295898
7.404,273.605194092
7.408,246.358642578
7.412,152.434997559
7.416,135.715789795
7.42,214.23614502
7.424,204.848480225
7.428,231.707305908
7.432,174.229888916
7.436,98.8935852051
7.44,185.497436523
7.444,213.296203613
7.448,158.63861084
7.452,167.462310791
7.456,78.0503845215
7.46,116.928710938
7.464,148.487243652
7.468,81.9981384277
7.472,102.089385986
7.476,121.064453125
7.48,86.4981079102
7.484,70.3428649902
7.488,67.5230407715
7.492,100.585479736
7.496,73.162689209
7.5,71.8467712402
7.504,161.834411621
7.508,75.2305603027
7.512,67.899017334
7.516,99.8335266113
7.52,162.210388184
7.524,168.214263916
7.528,112.992706299
7.532,131.95602417
7.536,156.946716309
7.54,161.082458496
7.544,225.515441895
7.548,176.673736572
7.552,253.878173828
7.556,165.018463135
7.56,307.783813477
7.564,254.630126953
7.568,244.478759766
7.572,219.311828613
7.576,235.655059814
7.58,232.835235596
7.584,244.854736328
7.588,195.0730896
7.592,116.740722656
7.596,158.074645996
7.6,234.339141846
7.604,167.462310791
7.608,81.8101501465
7.612,77.1104431152
7.616,148.487243652
7.62,150.743103027
7.624,126.516113281
7.628,95.5215454102
7.632,79.5542907715
7.636,133.083953857
7.64,59.2633056641
7.644,68.0870056152
7.648,70.5308532715
7.652,103.781280518
7.656,72.0347595215
7.66,68.2749938965
7.664,130.45211792
7.668,105.473175049
7.672,92.5137329102
7.676,131.392059326
7.68,176.485748291
7.684,129.3359375
7.688,86.4981079102
7.692,121.628417969
7.696,159.202575684
7.7,176.109771729
7.704,239.790802002
7.708,115.424804688
7.712,267.401580811
7.716,249.742431641
7.72,257.825927734
7.724,259.130096436
7.728,251.058349609
7.732,259.318084717
7.736,251.434326172
7.74,235.843048096
7.744,261.573944092
7.748,259.130096436
7.752,236.219024658
7.756,263.641815186
7.76,263.453826904
7.764,208.044281006
7.768,235.279083252
7.772,212.920227051
7.776,247.674560547
7.78,263.641815186
7.784,168.026275635
7.788,137.219696045
7.792,173.28994751
7.796,219.875793457
7.8,148.675231934
7.804,102.65335083
7.808,69.402923584
7.812,115.236816406
7.816,135.527801514
7.82,74.4786071777
7.824,80.1182556152
7.828,84.0542602539
7.832,71.4707946777
7.836,71.8467712402
7.84,86.8740844727
7.844,71.0948181152
7.848,100.585479736
7.852,95.1455688477
7.856,74.8545837402
7.86,280.54901123
7.864,117.680664062
7.868,105.097198486
7.872,232.271270752
7.876,144.927215576
7.88,189.633178711
7.884,275.849304199
7.888,262.701873779
7.892,254.254150391
7.896,237.722930908
7.9,248.050537109
7.904,253.878173828
7.908,262.325897217
7.912,261.385955811
7.916,225.515441895
7.92,259.694061279
7.924,261.197967529
7.928,237.910919189
7.932,259.694061279
7.936,141.919403076
7.94,217.807922363
7.944,252.374267578
7.948,171.78604126
7.952,216.116027832
7.956,188.129272461
7.96,139.851531982
7.964,168.026275635
7.968,105.66116333
7.972,166.522369385
7.976,139.47555542
7.98,90.8218383789
7.984,81.8101501465
7.988,75.6065368652
7.992,115.80078125
7.996,74.2906188965
8,67.147064209
8.004,87.6260375977
8.008,67.899017334
8.012,73.5386657715
8.016,74.4786071777
8.02,75.2305603027
8.024,259.882049561
8.028,170.28213501
8.032,94.2056274414
8.036,152.434997559
8.04,133.647918701
8.044,174.981842041
8.048,189.069213867
8.052,157.13470459
8.056,216.679992676
8.06,155.442810059
8.064,181.173706055
8.068,237.346954346
8.072,258.389892578
8.076,247.862548828
8.08,193.580932617
8.084,238.098907471
8.088,255.382080078
8.092,230.391387939
8.096,259.506072998
8.1,257.261962891
8.104,260.070037842
8.108,259.882049561
8.112,224.575500488
8.116,254.442138672
8.12,258.201904297
8.124,214.800109863
8.128,258.577880859
8.132,143.98727417
8.136,196.013031006
8.14,223.823547363
8.144,116.928710938
8.148,199.58480835
8.152,130.828094482
8.156,90.4458618164
8.16,115.612792969
8.164,73.162689209
8.168,119.372558594
8.172,84.6182250977
8.176,242.610626221
8.18,236.595001221
8.184,167.650299072
8.188,245.606689453
8.192,148.299255371
8.196,100.021514893
8.2,252.750244141
8.204,154.12689209
8.208,158.262634277
8.212,185.685424805
8.216,168.214263916
8.22,261.949920654
8.224,199.58480835
8.228,177.237701416
8.232,252.374267578
8.236,203.720550537
8.24,241.106719971
8.244,264.205780029
8.248,230.203399658
8.252,265.709686279
8.256,253.126220703
8.26,261.197967529
8.264,254.818115234
8.268,213.484191895
8.272,237.910919189
8.276,262.701873779
8.28,238.850860596
8.284,216.679992676
8.288,89.8818969727
8.292,172.725982666
8.296,224.76348877
8.3,175.357818604
8.304,146.983337402
8.308,84.9942016602
8.312,142.671356201
8.316,159.202575684
8.32,114.120635986
8.324,150.555114746
8.328,95.1455688477
8.332,73.3506774902
8.336,95.3335571289
8.34,97.0254516602
8.344,69.402923584
8.348,68.2749938965
8.352,79.178314209
8.356,77.8623962402
8.36,93.2656860352
8.364,67.5230407715
8.368,70.906829834
8.372,100.397491455
8.376,219.687805176
8.38,114.672851562
8.384,79.5542907715
8.388,107.917022705
8.392,139.663543701
8.396,209.548187256
8.4,173.101959229
8.404,124.072265625
8.408,190.385131836
8.412,134.023895264
8.416,263.265838623
8.42,183.053588867
8.424,200.148773193
8.428,237.158966064
8.432,206.540374756
8.436,255.382080078
8.44,259.882049561
8.444,246.546630859
8.448,258.754119873
8.452,258.389892578
8.456,262.513885498
8.46,243.914794922
8.464,203.532562256
8.468,237.346954346
8.472,258.754119873
8.476,233.211212158
8.48,210.664367676
8.484,77.2984313965
8.488,169.342193604
8.492,298.020172119
8.496,122.944335938
8.5,131.95602417
8.504,109.984893799
8.508,116.928710938
8.512,72.7867126465
8.516,69.402923584
8.52,114.860839844
8.524,69.402923584
8.528,67.5230407715
8.532,85.1821899414
8.536,67.7110290527
8.54,85.3701782227
8.544,75.6065368652
8.548,81.0581970215
8.552,78.426361084
8.556,76.170501709
8.56,68.4629821777
8.564,76.922454834
8.568,93.6416625977
8.572,188.505249023
8.576,112.052764893
8.58,80.1182556152
8.584,128.208007812
8.588,135.715789795
8.592,210.300140381
8.596,163.514556885
8.6,147.547302246
8.604,173.477935791
8.608,151.495056152
8.612,262.889862061
8.616,209.172210693
8.62,195.825042725
8.624,246.170654297
8.628,201.652679443
8.632,236.407012939
8.636,255.946044922
8.64,237.534942627
8.644,255.758056641
8.648,250.118408203
8.652,312.295532227
8.656,224.951477051
8.66,143.235321045
8.664,241.294708252
8.668,262.137908936
8.672,261.949920654
8.676,238.474884033
8.68,161.082458496
8.684,227.007598877
8.688,231.519317627
8.692,221.567687988
8.696,247.674560547
8.7,131.580047607
8.704,186.061401367
8.708,198.644866943
8.712,156.946716309
8.716,201.840667725
8.72,122.944335938
8.724,131.768035889
8.728,176.485748291
8.732,80.8702087402
8.736,145.679168701
8.74,134.96383667
8.744,95.1455688477
8.748,85.9341430664
8.752,67.3350524902
8.756,96.0855102539
8.76,75.9825134277
8.764,67.899017334
8.768,124.072265625
8.772,81.0581970215
8.776,66.5830993652
8.78,77.674407959
8.784,86.3101196289
8.788,157.510681152
8.792,114.120635986
8.796,110.17288208
8.8,169.718170166
8.804,254.818115234
8.808,292.568511963
8.812,164.642486572
8.816,232.835235596
8.82,228.323516846
8.824,259.506072998
8.828,260.634002686
8.832,254.630126953
8.836,262.889862061
8.84,238.098907471
8.844,259.318084717
8.848,259.130096436
8.852,215.928039551
8.856,159.014587402
8.86,165.77041626
8.864,229.827423096
8.868,237.346954346
8.872,181.173706055
8.876,105.849151611
8.88,149.991149902
8.884,143.423309326
8.888,177.049713135
8.892,136.091766357
8.896,67.5230407715
8.9,120.500488281
8.904,124.072265625
8.908,68.0870056152
8.912,88.5659790039
8.916,69.7789001465
8.92,67.5230407715
8.924,67.899017334
8.928,83.8662719727
8.932,66.9590759277
8.936,67.5230407715
8.94,72.410736084
8.944,96.2734985352
8.948,119.184570312
8.952,73.7266540527
8.956,46.6798400879
8.96,191.137084961
8.964,224.575500488
8.968,201.0887146
8.972,160.894470215
8.976,209.360198975
8.98,232.835235596
8.984,258.754119873
8.988,173.28994751
8.992,222.131652832
8.996,253.878173828
9,214.048156738
9.004,259.694061279
9.008,245.230712891
9.012,245.794677734
9.016,257.637939453
9.02,248.426513672
9.024,250.682373047
9.028,260.821990967
9.032,264.393768311
9.036,213.296203613
9.04,262.701873779
9.044,263.829803467
9.048,243.914794922
9.052,164.26651001
9.056,214.23614502
9.06,249.178466797
9.064,239.414825439
9.068,182.489624023
9.072,111.300811768
9.076,191.325073242
9.08,157.510681152
9.084,155.066833496
9.088,158.262634277
9.092,71.0948181152
9.096,114.860839844
9.1,112.616729736
9.104,67.5230407715
9.108,103.593292236
9.112,128.020019531
9.116,134.775848389
9.12,68.2749938965
9.124,250.870361328
9.128,63.0230712891
9.132,103.781280518
9.136,233.587188721
9.14,242.786865234
9.144,186.061401367
9.148,131.016082764
9.152,116.928710938
9.156,231.143341064
9.16,260.446014404
9.164,203.344573975
9.168,186.249389648
9.172,189.069213867
9.176,207.856292725
9.18,260.634002686
9.184,229.827423096
9.188,233.587188721
9.192,260.446014404
9.196,259.694061279
9.2,259.882049561
9.204,260.821990967
9.208,263.829803467
9.212,231.707305908
9.216,261.761932373
9.22,259.506072998
9.224,252.186279297
9.228,231.143341064
9.232,201.276702881
9.236,253.690185547
9.24,257.825927734
9.244,175.733795166
9.248,128.959960938
9.252,178.541870117
9.256,212.356262207
9.26,222.695617676
9.264,166.710357666
9.268,92.3257446289
9.272,98.8935852051
9.276,126.140136719
9.28,79.7422790527
9.284,83.1143188477
9.288,66.9590759277
9.292,101.901397705
9.296,77.4864196777
9.3,77.8623962402
9.304,79.3663024902
9.308,86.4981079102
9.312,67.3350524902
9.316,70.906829834
9.32,90.2578735352
9.324,69.2149353027
9.328,68.2749938965
9.332,83.6782836914
9.336,107.729034424
9.34,108.856964111
9.344,81.9981384277
9.348,83.1143188477
9.352,120.500488281
9.356,184.369506836
9.36,125.952148438
9.364,153.750915527
9.368,110.360870361
9.372,121.064453125
9.376,231.707305908
9.38,144.175262451
9.384,178.729858398
9.388,208.60824585
9.392,171.598052979
9.396,246.922607422
9.4,247.674560547
9.404,241.670684814
9.408,263.453826904
9.412,247.862548828
9.416,253.502197266
9.42,258.754119873
9.424,250.306396484
9.428,185.309448242
9.432,250.870361328
9.436,299.148101807
9.44,55.6915283203
9.444,110.17288208
9.448,123.132324219
9.452,142.48336792
9.456,166.710357666
9.46,96.6494750977
9.464,71.0948181152
9.468,123.132324219
9.472,78.8023376465
9.476,80.1182556152
9.48,103.405303955
9.484,71.2828063965
9.488,68.0870056152
9.492,69.2149353027
9.496,73.162689209
9.5,70.3428649902
9.504,61.1431884766
9.508,84.8062133789
9.512,89.1299438477
9.516,111.488800049
9.52,98.5176086426
9.524,60.7672119141
9.528,108.856964111
9.532,185.497436523
9.536,185.497436523
9.54,143.235321045
9.544,134.023895264
9.548,213.108215332
9.552,252.186279297
9.556,226.819610596
9.56,234.903106689
9.564,190.009155273
9.568,211.980285645
9.572,262.325897217
9.576,226.819610596
9.58,241.106719971
9.584,258.201904297
9.588,243.538818359
9.592,197.328948975
9.596,200.712738037
9.6,237.910919189
9.604,196.201019287
9.608,229.075469971
9.612,262.137908936
9.616,225.891418457
9.62,178.541870117
9.624,127.83203125
9.628,206.728363037
9.632,226.631622314
9.636,139.099578857
9.64,96.0855102539
9.644,125.388183594
9.648,136.091766357
9.652,190.009155273
9.656,164.642486572
9.66,69.0269470215
9.664,118.432617188
9.668,108.292999268
9.672,84.0542602539
9.676,112.052764893
9.68,68.650970459
9.684,72.7867126465
9.688,81.434173584
9.692,68.650970459
9.696,67.5230407715
9.7,62.4591064453
9.704,80.1182556152
9.708,79.930267334
9.712,111.112823486
9.716,93.6416625977
9.72,98.8935852051
9.724,119.936523438
9.728,166.710357666
9.732,193.580932617
9.736,152.059020996
9.74,94.0176391602
9.744,228.323516846
9.748,129.523925781
9.752,235.467071533
9.756,233.963165283
9.76,217.619934082
9.764,260.070037842
9.768,207.856292725
9.772,259.506072998
9.776,261.949920654
9.78,252.374267578
9.784,254.254150391
9.788,241.294708252
9.792,236.219024658
9.796,238.474884033
9.8,203.720550537
9.804,230.579376221
9.808,225.327453613
9.812,220.063781738
9.816,181.92565918
9.82,99.8335266113
9.824,146.431121826
9.828,196.389007568
9.832,129.711914062
9.836,70.5308532715
9.84,81.6221618652
9.844,112.428741455
9.848,178.177642822
9.852,110.17288208
9.856,77.1104431152
9.86,100.961456299
9.864,88.9419555664
9.868,67.7110290527
9.872,73.5386657715
9.876,73.162689209
9.88,66.2188720703
9.884,67.5230407715
9.888,81.434173584
9.892,74.4786071777
9.896,103.593292236
9.9,87.2500610352
9.904,91.7617797852
9.908,249.742431641
9.912,140.415496826
9.916,69.2149353027
9.92,133.647918701
9.924,242.974853516
9.928,245.794677734
9.932,167.462310791
9.936,98.8935852051
9.94,214.048156738
9.944,262.325897217
9.948,202.216644287
9.952,199.58480835
9.956,217.24395752
9.96,216.867980957
9.964,260.258026123
9.968,246.734619141
9.972,237.158966064
9.976,264.957733154
9.98,263.829803467
9.984,257.637939453
9.988,260.821990967
9.992,262.701873779
9.996,243.538818359
10,261.009979248
10.004,264.017791748
10.008,261.949920654
10.012,222.319641113
10.016,168.590240479
10.02,233.399200439
10.024,247.862548828
10.028,176.485748291
10.032,92.5137329102
10.036,133.083953857
10.04,175.733795166
10.044,200.148773193
10.048,138.911590576
10.052,154.12689209
10.056,66.0308837891
10.06,80.4942321777
10.064,70.3428649902
10.068,68.2749938965
10.072,135.151824951
10.076,75.6065368652
10.08,68.2749938965
10.084,136.655731201
10.088,115.236816406
10.092,83.3023071289
10.096,101.713409424
10.1,142.107391357
10.104,209.736175537
10.108,134.399871826
10.112,118.996582031
10.116,176.861724854
10.12,259.882049561
10.124,231.143341064
10.128,196.764984131
10.132,186.625366211
10.136,237.534942627
10.14,263.265838623
10.144,239.790802002
10.148,235.843048096
10.152,261.197967529
10.156,256.885986328
10.16,226.819610596
10.164,260.070037842
10.168,259.506072998
10.172,230.955352783
10.176,249.178466797
10.18,243.914794922
10.184,252.750244141
10.188,216.304016113
10.192,143.423309326
10.196,220.627746582
10.2,230.955352783
10.204,197.516937256
10.208,109.232940674
10.212,67.3350524902
10.216,131.204071045
10.22,226.455383301
10.224,78.426361084
10.228,77.8623962402
10.232,66.9590759277
10.236,101.525421143
10.24,99.6455383301
10.244,68.2749938965
10.248,106.037139893
10.252,75.6065368652
10.256,71.0948181152
10.26,80.1182556152
10.264,72.5987243652
10.268,83.3023071289
10.272,66.9590759277
10.276,85.3701782227
10.28,153.750915527
10.284,84.4302368164
10.288,74.4786071777
10.292,96.6494750977
10.296,166.146392822
10.3,215.928039551
10.304,133.647918701
10.308,121.81640625
10.312,203.720550537
10.316,255.194091797
10.32,232.459259033
10.324,204.0965271
10.328,186.625366211
10.332,240.542755127
10.336,253.878173828
10.34,249.930419922
10.344,247.110595703
10.348,262.137908936
10.352,258.942108154
10.356,240.166778564
10.36,265.333709717
10.364,266.273651123
10.368,206.164398193
10.372,246.546630859
10.376,111.864776611
10.38,125.200195312
10.384,140.97946167
10.388,88.0020141602
10.392,104.345245361
10.396,141.167449951
10.4,113.744659424
10.404,68.8389587402
10.408,68.0870056152
10.412,89.8818969727
10.416,111.864776611
10.42,69.402923584
10.424,96.0855102539
10.428,66.7710876465
10.432,68.650970459
10.436,68.8389587402
10.44,68.0870056152
10.444,138.911590576
10.448,69.2149353027
10.452,75.0425720215
10.456,129.147949219
10.46,98.3413696289
10.464,134.587860107
10.468,92.5137329102
10.472,131.95602417
10.476,201.0887146
10.48,129.711914062
10.484,141.543426514
10.488,152.998962402
10.492,200.336761475
10.496,260.821990967
10.5,196.57699585
10.504,173.665924072
10.508,238.286895752
10.512,263.829803467
10.516,255.194091797
10.52,235.091094971
10.524,162.76260376
10.528,254.630126953
10.532,99.6455383301
10.536,240.354766846
10.54,264.393768311
10.544,252.374267578
10.548,246.358642578
10.552,198.0809021
10.556,256.510009766
10.56,236.407012939
10.564,183.241577148
10.568,232.459259033
10.572,226.079406738
10.576,231.519317627
10.58,189.44519043
10.584,102.841339111
10.588,205.412445068
10.592,206.728363037
10.596,133.835906982
10.6,109.608917236
10.604,89.3179321289
10.608,151.683044434
10.612,145.679168701
10.616,90.4458618164
10.62,67.899017334
10.624,88.3779907227
10.628,88.0020141602
10.632,78.8023376465
10.636,75.9825134277
10.64,83.6782836914
10.644,69.7789001465
10.648,69.0269470215
10.652,80.682220459
10.656,69.5909118652
10.66,88.1900024414
10.664,77.1104431152
10.668,87.6260375977
10.672,136.46774292
10.676,91.3858032227
10.68,154.314880371
10.684,211.22833252
10.688,210.852355957
10.692,246.734619141
10.696,248.426513672
10.7,238.474884033
10.704,262.889862061
10.708,236.407012939
10.712,259.882049561
10.716,261.385955811
10.72,261.949920654
10.724,256.322021484
10.728,181.173706055
10.732,257.637939453
10.736,256.322021484
10.74,220.063781738
10.744,238.098907471
10.748,137.219696045
10.752,219.311828613
10.756,214.988098145
10.76,151.683044434
10.764,173.101959229
10.768,147.923278809
10.772,166.522369385
10.776,134.96383667
10.78,72.2227478027
10.784,125.764160156
10.788,113.744659424
10.792,88.0020141602
10.796,68.2749938965
10.8,69.0269470215
10.804,70.5308532715
10.808,77.4864196777
10.812,69.7789001465
10.816,103.969268799
10.82,72.7867126465
10.824,71.658782959
10.828,75.6065368652
10.832,78.426361084
10.836,256.885986328
10.84,106.413116455
10.844,119.372558594
10.848,195.449066162
10.852,172.725982666
10.856,210.852355957
10.86,173.665924072
10.864,196.764984131
10.868,249.178466797
10.872,209.736175537
10.876,202.780609131
10.88,224.011535645
10.884,247.298583984
10.888,263.641815186
10.892,247.862548828
10.896,231.895294189
10.9,264.581756592
10.904,240.354766846
10.908,261.197967529
10.912,259.130096436
10.916,262.889862061
10.92,252.374267578
10.924,199.772796631
10.928,254.066162109
10.932,246.922607422
10.936,221.75567627
