"Latest: Time (s)","Latest: Illumination (lux)"
5.568,258.942108154
5.572,262.889862061
5.576,250.870361328
5.58,168.966217041
5.584,230.391387939
5.588,226.079406738
5.592,130.275878906
5.596,258.577880859
5.6,143.98727417
5.604,113.368682861
5.608,127.080078125
5.612,112.992706299
5.616,141.543426514
5.62,145.49118042
5.624,125.952148438
5.628,114.860839844
5.632,120.876464844
5.636,104.909210205
5.64,101.14944458
5.644,99.6455383301
5.648,165.018463135
5.652,159.766540527
5.656,140.791473389
5.66,120.876464844
5.664,156.758728027
5.668,252.750244141
5.672,187.753295898
5.676,183.053588867
5.68,219.311828613
5.684,234.527130127
5.688,286.940612793
5.692,227.947540283
5.696,253.126220703
5.7,301.779937744
5.704,299.524078369
5.708,303.283843994
5.712,266.273651123
5.716,297.832183838
5.72,285.248718262
5.724,298.960113525
5.728,302.907867432
5.732,306.291656494
5.736,217.431945801
5.74,213.860168457
5.744,261.385955811
5.748,189.069213867
5.752,260.070037842
5.756,173.28994751
5.76,133.647918701
5.764,124.636230469
5.768,164.830474854
5.772,178.91784668
5.776,129.147949219
5.78,214.048156738
5.784,215.176086426
5.788,135.715789795
5.792,122.944335938
5.796,116.176757812
5.8,154.502868652
5.804,106.977081299
5.808,100.021514893
5.812,101.14944458
5.816,107.16506958
5.82,128.959960938
5.824,114.672851562
5.828,124.448242188
5.832,100.209503174
5.836,104.15725708
5.84,102.089385986
5.844,175.169830322
5.848,156.194763184
5.852,135.527801514
5.856,127.080078125
5.86,144.175262451
5.864,249.554443359
5.868,202.028656006
5.872,194.885101318
5.876,220.627746582
5.88,227.571563721
5.884,286.56463623
5.888,230.767364502
5.892,243.914794922
5.896,292.1925354
5.9,291.816558838
5.904,254.818115234
5.908,263.453826904
5.912,249.366455078
5.916,303.659820557
5.92,299.900054932
5.924,300.276031494
5.928,297.456207275
5.932,188.129272461
5.936,207.1043396
5.94,254.630126953
5.944,284.308776855
5.948,266.273651123
5.952,183.053588867
5.956,229.263458252
5.96,224.387512207
5.964,210.1121521
5.968,180.985717773
5.972,109.796905518
5.976,175.921783447
5.98,182.677612305
5.984,132.707977295
5.988,123.3203125
5.992,107.917022705
5.996,162.574615479
6,115.424804688
6.004,100.397491455
6.008,100.585479736
6.012,99.2695617676
6.016,112.992706299
6.02,140.227508545
6.024,148.863220215
6.028,109.044952393
6.032,105.849151611
6.036,105.849151611
6.04,209.360198975
6.044,187.001342773
6.048,155.818786621
6.052,139.287567139
6.056,168.966217041
6.06,204.284515381
6.064,217.995910645
6.068,235.655059814
6.072,269.281463623
6.076,239.226837158
6.08,257.825927734
6.084,177.237701416
6.088,173.477935791
6.092,278.669128418
6.096,287.880554199
6.1,283.55682373
6.104,252.374267578
6.108,304.2237854
6.112,295.388336182
6.116,301.779937744
6.12,295.952301025
6.124,278.481140137
6.128,276.03729248
6.132,274.357147217
6.136,292.756500244
6.14,295.388336182
6.144,280.173034668
6.148,198.0809021
6.152,255.758056641
6.156,275.285339355
6.16,278.105163574
6.164,261.009979248
6.168,173.665924072
6.172,243.350830078
6.176,232.835235596
6.18,165.77041626
6.184,157.13470459
6.188,130.640106201
6.192,200.336761475
6.196,137.97164917
6.2,107.16506958
6.204,114.860839844
6.208,104.721221924
6.212,126.140136719
6.216,263.829803467
6.22,101.337432861
6.224,101.337432861
6.228,181.173706055
6.232,109.044952393
6.236,148.487243652
6.24,180.045776367
6.244,169.154205322
6.248,144.551239014
6.252,160.894470215
6.256,226.079406738
6.26,168.77822876
6.264,174.229888916
6.268,212.73223877
6.272,227.383575439
6.276,270.033416748
6.28,219.875793457
6.284,244.102783203
6.288,298.396148682
6.292,290.136413574
6.296,292.944488525
6.3,247.298583984
6.304,298.772125244
6.308,278.857116699
6.312,299.148101807
6.316,299.336090088
6.32,304.599761963
6.324,199.020843506
6.328,211.040344238
6.332,244.290771484
6.336,262.137908936
6.34,250.306396484
6.344,134.399871826
6.348,165.206451416
6.352,178.729858398
6.356,176.29776001
6.36,162.210388184
6.364,106.413116455
6.368,173.665924072
6.372,162.210388184
6.376,98.8935852051
6.38,104.15725708
6.384,102.465362549
6.388,137.407684326
6.392,127.080078125
6.396,103.405303955
6.4,106.601104736
6.404,101.901397705
6.408,99.0815734863
6.412,189.44519043
6.416,198.832855225
6.42,140.791473389
6.424,115.612792969
6.428,113.18069458
6.432,205.60043335
6.436,190.197143555
6.44,172.537994385
6.444,155.254821777
6.448,214.424133301
6.452,286.940612793
6.456,207.1043396
6.46,205.788421631
6.464,254.254150391
6.468,253.878173828
6.472,288.256530762
6.476,232.835235596
6.48,267.777557373
6.484,303.847808838
6.488,304.975738525
6.492,305.351715088
6.496,275.097351074
6.5,296.892242432
6.504,269.281463623
6.508,292.944488525
6.512,293.132476807
6.516,301.967926025
6.52,191.701049805
6.524,185.121459961
6.528,224.951477051
6.532,159.390563965
6.536,229.639434814
6.54,169.342193604
6.544,125.576171875
6.548,113.744659424
6.552,127.644042969
6.556,154.690856934
6.56,128.208007812
6.564,189.821166992
6.568,196.57699585
6.572,113.744659424
6.576,112.616729736
6.58,108.856964111
6.584,132.707977295
6.588,100.021514893
6.592,114.860839844
6.596,100.773468018
6.6,99.4575500488
6.604,109.232940674
6.608,163.138580322
6.612,183.053588867
6.616,139.287567139
6.62,118.620605469
6.624,112.992706299
6.628,214.800109863
6.632,200.524749756
6.636,177.049713135
6.64,157.698669434
6.644,179.481811523
6.648,262.889862061
6.652,198.268890381
6.656,205.412445068
6.66,255.946044922
6.664,263.453826904
6.668,274.545135498
6.672,203.344573975
6.676,242.974853516
6.68,303.283843994
6.684,295.764312744
6.688,262.325897217
6.692,209.172210693
6.696,270.597381592
6.7,294.636383057
6.704,300.088043213
6.708,301.779937744
6.712,295.952301025
6.716,218.74786377
6.72,251.246337891
6.724,286.940612793
6.728,300.276031494
6.732,282.804870605
6.736,224.575500488
6.74,276.413269043
6.744,275.473327637
6.748,240.166778564
6.752,200.336761475
6.756,156.946716309
6.76,244.290771484
6.764,233.775177002
6.768,161.082458496
6.772,186.249389648
6.776,199.960784912
6.78,237.722930908
6.784,132.895965576
6.788,106.601104736
6.792,125.012207031
6.796,127.83203125
6.8,152.059020996
6.804,103.593292236
6.808,104.533233643
6.812,100.585479736
6.816,100.585479736
6.82,100.585479736
6.824,142.48336792
6.828,127.456054688
6.832,117.116699219
6.836,114.860839844
6.84,127.644042969
6.844,104.533233643
6.848,94.7695922852
6.852,150.743103027
6.856,211.604309082
6.86,148.11126709
6.864,181.737670898
6.868,155.818786621
6.872,169.154205322
6.876,256.885986328
6.88,266.273651123
6.884,258.754119873
6.888,260.070037842
6.892,303.847808838
6.896,304.035797119
6.9,301.2159729
6.904,300.088043213
6.908,299.336090088
6.912,271.913299561
6.916,292.380523682
6.92,297.268218994
6.924,296.328277588
6.928,283.744812012
6.932,224.199523926
6.936,259.694061279
6.94,255.946044922
6.944,235.843048096
6.948,236.031036377
6.952,189.069213867
6.956,233.023223877
6.96,211.040344238
6.964,144.175262451
6.968,160.706481934
6.972,157.510681152
6.976,194.332885742
6.98,132.519989014
6.984,107.353057861
6.988,115.80078125
6.992,117.868652344
6.996,121.064453125
7,198.268890381
7.004,119.936523438
7.008,102.089385986
7.012,112.240753174
7.016,100.585479736
7.02,156.758728027
7.024,141.543426514
7.028,117.680664062
7.032,108.66897583
7.036,125.012207031
7.04,163.702545166
7.044,110.924835205
7.048,125.576171875
7.052,193.016967773
7.056,207.480316162
7.06,206.916351318
7.064,154.690856934
7.068,202.028656006
7.072,260.070037842
7.076,235.843048096
7.08,216.116027832
7.084,198.0809021
7.088,302.155914307
7.092,303.847808838
7.096,292.004547119
7.1,291.252593994
7.104,285.248718262
7.108,298.960113525
7.112,307.219848633
7.116,304.975738525
7.12,304.411773682
7.124,299.148101807
7.128,270.973358154
7.132,286.000671387
7.136,274.357147217
7.14,255.382080078
7.144,259.882049561
7.148,215.74005127
7.152,264.017791748
7.156,243.350830078
7.16,176.109771729
7.164,187.565307617
7.168,186.813354492
7.172,186.625366211
7.176,186.813354492
7.18,152.62298584
7.184,135.527801514
7.188,139.663543701
7.192,134.96383667
7.196,107.541046143
7.2,99.8335266113
7.204,101.14944458
7.208,102.65335083
7.212,99.2695617676
7.216,111.864776611
7.22,105.097198486
7.224,104.909210205
7.228,104.15725708
7.232,123.132324219
7.236,165.018463135
7.24,121.440429688
7.244,124.448242188
7.248,173.853912354
7.252,165.018463135
7.256,163.138580322
7.26,131.95602417
7.264,199.208831787
7.268,255.758056641
7.272,233.775177002
7.276,229.827423096
7.28,196.57699585
7.284,288.256530762
7.288,292.380523682
7.292,274.357147217
7.296,275.473327637
7.3,280.173034668
7.304,303.847808838
7.308,304.975738525
7.312,302.531890869
7.316,296.516265869
7.32,306.291656494
7.324,299.336090088
7.328,279.233093262
7.332,289.196472168
7.336,285.436706543
7.34,289.384460449
7.344,294.636383057
7.348,306.667633057
7.352,304.035797119
7.356,243.914794922
7.36,242.786865234
7.364,256.134033203
7.368,276.413269043
7.372,180.985717773
7.376,166.710357666
7.38,193.392944336
7.384,228.887481689
7.388,247.110595703
7.392,114.672851562
7.396,111.488800049
7.4,140.415496826
7.404,148.675231934
7.408,146.431121826
7.412,105.097198486
7.416,107.541046143
7.42,116.928710938
7.424,114.484863281
7.428,104.909210205
7.432,100.585479736
7.436,100.209503174
7.44,99.6455383301
7.444,107.917022705
7.448,102.841339111
7.452,103.405303955
7.456,100.585479736
7.46,112.240753174
7.464,138.723602295
7.468,137.595672607
7.472,83.6782836914
7.476,123.884277344
7.48,262.513885498
7.484,142.107391357
7.488,142.859344482
7.492,162.76260376
7.496,168.77822876
7.5,272.289276123
7.504,275.097351074
7.508,263.829803467
7.512,258.201904297
7.516,258.577880859
7.52,278.481140137
7.524,273.417205811
7.528,272.289276123
7.532,283.932800293
7.536,280.924987793
7.54,291.252593994
7.544,292.004547119
7.548,292.568511963
7.552,302.71987915
7.556,304.787750244
7.56,303.283843994
7.564,300.839996338
7.568,283.55682373
7.572,292.944488525
7.576,296.140289307
7.58,292.568511963
7.584,297.832183838
7.588,208.796234131
7.592,239.602813721
7.596,233.211212158
7.6,216.304016113
7.604,238.286895752
7.608,176.861724854
7.612,177.613677979
7.616,173.477935791
7.62,166.710357666
7.624,158.262634277
7.628,134.023895264
7.632,117.868652344
7.636,132.895965576
7.64,169.906158447
7.644,132.895965576
7.648,143.423309326
7.652,159.766540527
7.656,127.644042969
7.66,117.680664062
7.664,106.037139893
7.668,106.789093018
7.672,109.420928955
7.676,131.768035889
7.68,123.696289062
7.684,112.428741455
7.688,105.285186768
7.692,99.8335266113
7.696,122.380371094
7.7,128.395996094
7.704,112.992706299
7.708,107.353057861
7.712,129.711914062
7.716,153.750915527
7.72,145.115203857
7.724,133.647918701
7.728,136.46774292
7.732,130.275878906
7.736,136.091766357
7.74,144.739227295
7.744,173.28994751
7.748,193.580932617
7.752,195.825042725
7.756,196.013031006
7.76,187.565307617
7.764,248.802490234
7.768,223.071594238
7.772,230.015411377
7.776,244.478759766
7.78,236.031036377
7.784,279.609069824
7.788,296.892242432
7.792,266.837615967
7.796,285.436706543
7.8,257.637939453
7.804,304.2237854
7.808,301.403961182
7.812,306.291656494
7.816,305.163726807
7.82,300.088043213
7.824,305.915679932
7.828,302.907867432
7.832,306.103668213
7.836,306.291656494
7.84,302.343902588
7.844,287.128601074
7.848,305.351715088
7.852,290.876617432
7.856,303.471832275
7.86,295.576324463
7.864,307.783813477
7.868,302.155914307
7.872,238.474884033
7.876,292.004547119
7.88,278.293151855
7.884,282.992858887
7.888,294.448394775
7.892,227.759552002
7.896,256.885986328
7.9,255.382080078
7.904,235.091094971
7.908,285.248718262
7.912,239.226837158
7.916,207.292327881
7.92,245.794677734
7.924,213.484191895
7.928,252.750244141
7.932,245.418701172
7.936,180.045776367
7.94,190.94909668
7.944,302.531890869
7.948,292.380523682
7.952,267.213592529
7.956,190.197143555
7.96,135.903778076
7.964,223.071594238
7.968,239.790802002
7.972,287.316589355
7.976,227.947540283
7.98,122.756347656
7.984,151.495056152
7.988,149.427185059
7.992,167.462310791
7.996,186.061401367
8,115.424804688
8.004,128.395996094
8.008,169.154205322
8.012,186.813354492
8.016,224.951477051
8.02,137.97164917
8.024,118.620605469
8.028,135.527801514
8.032,117.868652344
8.036,151.11907959
8.04,152.998962402
8.044,114.120635986
8.048,106.413116455
8.052,131.768035889
8.056,140.415496826
8.06,146.983337402
8.064,108.480987549
8.068,102.465362549
8.072,120.688476562
8.076,115.988769531
8.08,118.996582031
8.084,106.601104736
8.088,101.901397705
8.092,104.909210205
8.096,106.037139893
8.1,97.9653930664
8.104,111.488800049
8.108,167.086334229
8.112,129.899902344
8.116,116.740722656
8.12,118.056640625
8.124,101.713409424
8.128,99.0815734863
8.132,109.044952393
8.136,104.15725708
8.14,102.465362549
8.144,104.909210205
8.148,101.337432861
8.152,104.345245361
8.156,143.235321045
8.16,99.6455383301
8.164,98.5176086426
8.168,97.9653930664
8.172,115.80078125
8.176,165.206451416
8.18,109.796905518
8.184,101.901397705
8.188,100.021514893
8.192,106.037139893
8.196,142.48336792
8.2,128.771972656
8.204,108.105010986
8.208,117.3046875
8.212,118.620605469
8.216,167.650299072
8.22,162.574615479
8.224,126.892089844
8.228,116.364746094
8.232,116.928710938
8.236,138.723602295
8.24,167.650299072
8.244,192.265014648
8.248,139.851531982
8.252,123.884277344
8.256,145.867156982
8.26,200.336761475
8.264,280.736999512
8.268,184.745483398
8.272,126.516113281
8.276,111.488800049
8.28,129.711914062
8.284,226.079406738
8.288,229.639434814
8.292,208.796234131
8.296,200.336761475
8.3,202.780609131
8.304,255.570068359
8.308,260.634002686
8.312,205.036468506
8.316,159.390563965
8.32,139.099578857
8.324,185.873413086
8.328,230.579376221
8.332,246.546630859
8.336,208.984222412
8.34,204.284515381
8.344,223.447570801
8.348,248.050537109
8.352,284.308776855
8.356,222.883605957
8.36,202.968597412
8.364,208.984222412
8.368,255.382080078
8.372,297.268218994
8.376,263.641815186
8.38,247.862548828
8.384,236.595001221
8.388,256.885986328
8.392,296.328277588
8.396,290.876617432
8.4,273.793182373
8.404,272.289276123
8.408,257.261962891
8.412,293.69644165
8.416,292.944488525
8.42,292.004547119
8.424,271.161346436
8.428,239.602813721
8.432,237.346954346
8.436,298.772125244
8.44,304.787750244
8.444,300.276031494
8.448,293.884429932
8.452,241.482696533
8.456,277.729187012
8.46,264.393768311
8.464,258.013916016
8.468,244.854736328
8.472,278.857116699
8.476,298.020172119
8.48,263.641815186
8.484,277.729187012
8.488,276.977233887
8.492,263.453826904
8.496,283.932800293
8.5,253.126220703
8.504,250.494384766
8.508,249.178466797
8.512,198.268890381
8.516,229.827423096
8.52,249.930419922
8.524,212.356262207
8.528,155.066833496
8.532,127.644042969
8.536,149.051208496
8.54,210.664367676
8.544,209.360198975
8.548,103.593292236
8.552,106.977081299
8.556,110.17288208
8.56,141.731414795
8.564,133.083953857
8.568,143.423309326
8.572,119.184570312
8.576,138.911590576
8.58,104.15725708
8.584,140.039520264
8.588,101.525421143
8.592,149.239196777
8.596,140.415496826
8.6,165.394439697
8.604,101.337432861
8.608,96.0855102539
8.612,104.909210205
8.616,114.672851562
8.62,202.59262085
8.624,147.359313965
8.628,106.789093018
8.632,143.611297607
8.636,253.878173828
8.64,275.661315918
8.644,225.515441895
8.648,109.044952393
8.652,137.407684326
8.656,283.368835449
8.66,289.196472168
8.664,280.173034668
8.668,208.232269287
8.672,236.595001221
8.676,302.531890869
8.68,296.892242432
8.684,300.088043213
8.688,292.004547119
8.692,285.812683105
8.696,303.283843994
8.7,303.283843994
8.704,298.960113525
8.708,277.165222168
8.712,305.539703369
8.716,303.471832275
8.72,302.155914307
8.724,250.682373047
8.728,273.041229248
8.732,302.343902588
8.736,298.020172119
8.74,233.211212158
8.744,174.981842041
8.748,187.001342773
8.752,196.201019287
8.756,280.173034668
8.76,186.813354492
8.764,98.8935852051
8.768,107.16506958
8.772,111.488800049
8.776,176.29776001
8.78,163.138580322
8.784,99.4575500488
8.788,106.037139893
8.792,98.3413696289
8.796,100.961456299
8.8,103.405303955
8.804,106.225128174
8.808,105.66116333
8.812,128.959960938
8.816,168.214263916
8.82,108.856964111
8.824,97.7774047852
8.828,137.97164917
8.832,229.639434814
8.836,278.857116699
8.84,193.768920898
8.844,126.892089844
8.848,191.137084961
8.852,303.471832275
8.856,301.403961182
8.86,283.368835449
8.864,204.284515381
8.868,282.428894043
8.872,293.132476807
8.876,298.396148682
8.88,304.975738525
8.884,289.760437012
8.888,228.511505127
8.892,303.283843994
8.896,219.311828613
8.9,193.016967773
8.904,235.279083252
8.908,302.343902588
8.912,296.516265869
8.916,294.072418213
8.92,259.694061279
8.924,230.391387939
8.928,284.684753418
8.932,283.932800293
8.936,196.57699585
8.94,95.3335571289
8.944,100.021514893
8.948,166.710357666
8.952,263.453826904
8.956,184.745483398
8.96,101.14944458
8.964,97.5894165039
8.968,112.992706299
8.972,177.049713135
8.976,113.556671143
8.98,122.192382812
8.984,106.977081299
8.988,99.0815734863
8.992,107.729034424
8.996,101.525421143
9,133.45993042
9.004,142.107391357
9.008,148.299255371
9.012,157.698669434
9.016,121.064453125
9.02,148.487243652
9.024,165.77041626
9.028,239.602813721
9.032,233.399200439
9.036,175.169830322
9.04,85.9341430664
9.044,265.709686279
9.048,272.853240967
9.052,304.787750244
9.056,292.944488525
9.06,202.780609131
9.064,259.882049561
9.068,302.71987915
9.072,298.396148682
9.076,293.884429932
9.08,304.411773682
9.084,303.283843994
9.088,245.794677734
9.092,278.293151855
9.096,290.700378418
9.1,296.328277588
9.104,303.847808838
9.108,285.248718262
9.112,240.542755127
9.116,166.334381104
9.12,161.270446777
9.124,237.722930908
9.128,245.982666016
9.132,199.020843506
9.136,101.525421143
9.14,107.541046143
9.144,167.838287354
9.148,207.856292725
9.152,137.407684326
9.156,108.856964111
9.16,108.292999268
9.164,100.961456299
9.168,144.927215576
9.172,104.909210205
9.176,134.96383667
9.18,133.835906982
9.184,118.620605469
9.188,101.901397705
9.192,100.961456299
9.196,158.63861084
9.2,211.604309082
9.204,227.195587158
9.208,205.788421631
9.212,101.713409424
9.216,97.5894165039
9.22,122.568359375
9.224,234.339141846
9.228,260.070037842
9.232,188.505249023
9.236,149.991149902
9.24,227.571563721
9.244,303.471832275
9.248,303.471832275
9.252,277.165222168
9.256,175.733795166
9.26,219.687805176
9.264,302.907867432
9.268,304.035797119
9.272,303.283843994
9.276,277.165222168
9.28,300.088043213
9.284,295.2003479
9.288,299.148101807
9.292,297.456207275
9.296,301.967926025
9.3,300.652008057
9.304,304.035797119
9.308,296.516265869
9.312,236.782989502
9.316,231.895294189
9.32,289.57244873
9.324,285.812683105
9.328,254.442138672
9.332,141.919403076
9.336,163.514556885
9.34,226.455383301
9.344,232.271270752
9.348,156.758728027
9.352,102.465362549
9.356,117.3046875
9.36,141.919403076
9.364,185.121459961
9.368,161.082458496
9.372,99.4575500488
9.376,103.593292236
9.38,99.8335266113
9.384,100.773468018
9.388,101.525421143
9.392,104.345245361
9.396,107.353057861
9.4,123.884277344
9.404,133.45993042
9.408,102.465362549
9.412,106.413116455
9.416,126.516113281
9.42,248.802490234
9.424,243.726806641
9.428,154.878845215
9.432,122.756347656
9.436,165.018463135
9.44,304.787750244
9.444,306.291656494
9.448,286.376647949
9.452,231.707305908
9.456,288.256530762
9.46,292.944488525
9.464,300.276031494
9.468,304.2237854
9.472,298.960113525
9.476,303.847808838
9.48,242.786865234
9.484,251.622314453
9.488,247.110595703
9.492,247.110595703
9.496,276.977233887
9.5,269.281463623
9.504,249.742431641
9.508,128.208007812
9.512,152.247009277
9.516,248.426513672
9.52,265.521697998
9.524,189.257202148
9.528,99.0815734863
9.532,99.8335266113
9.536,134.399871826
9.54,172.725982666
9.544,104.15725708
9.548,137.97164917
9.552,145.679168701
9.556,110.924835205
9.56,115.048828125
9.564,104.533233643
9.568,116.364746094
9.572,123.132324219
9.576,134.399871826
9.58,126.140136719
9.584,108.480987549
9.588,174.605865479
9.592,187.001342773
9.596,210.488128662
9.6,216.679992676
9.604,133.835906982
9.608,144.175262451
9.612,186.249389648
9.616,301.591949463
9.62,301.027984619
9.624,242.046661377
9.628,229.075469971
9.632,278.857116699
9.636,283.744812012
9.64,298.020172119
9.644,301.2159729
9.648,277.917175293
9.652,302.71987915
9.656,222.319641113
9.66,233.399200439
9.664,261.197967529
9.668,293.320465088
9.672,289.57244873
9.676,223.635559082
9.68,121.252441406
9.684,150.179138184
9.688,198.0809021
9.692,279.609069824
9.696,253.502197266
9.7,183.993530273
9.704,113.18069458
9.708,116.364746094
9.712,204.0965271
9.716,238.474884033
9.72,151.11907959
9.724,123.3203125
9.728,123.3203125
9.732,101.525421143
9.736,126.704101562
9.74,100.773468018
9.744,165.206451416
9.748,159.014587402
9.752,120.688476562
9.756,101.337432861
9.76,102.465362549
9.764,180.797729492
9.768,188.129272461
9.772,193.016967773
9.776,172.537994385
9.78,131.95602417
9.784,180.045776367
9.788,217.055969238
9.792,267.213592529
9.796,283.932800293
9.8,204.0965271
9.804,193.768920898
9.808,234.715118408
9.812,301.2159729
9.816,303.471832275
9.82,274.169158936
9.824,247.674560547
9.828,261.949920654
9.832,251.058349609
9.836,193.204956055
9.84,271.913299561
9.844,299.336090088
9.848,305.539703369
9.852,227.195587158
9.856,220.627746582
9.86,232.459259033
9.864,278.481140137
9.868,300.276031494
9.872,264.957733154
9.876,252.750244141
9.88,206.164398193
9.884,157.698669434
9.888,223.635559082
9.892,233.399200439
9.896,180.233764648
9.9,102.089385986
9.904,106.037139893
9.908,192.265014648
9.912,249.366455078
9.916,172.350006104
9.92,109.608917236
9.924,105.473175049
9.928,107.917022705
9.932,138.723602295
9.936,106.225128174
9.94,130.828094482
9.944,122.568359375
9.948,102.65335083
9.952,101.525421143
9.956,104.345245361
9.96,194.520874023
9.964,182.865600586
9.968,162.950592041
9.972,146.795349121
9.976,135.715789795
9.98,200.148773193
9.984,267.213592529
9.988,292.004547119
9.992,181.737670898
9.996,117.116699219
10,166.710357666
10.004,275.285339355
10.008,306.291656494
10.012,300.652008057
10.016,241.106719971
10.02,206.728363037
10.024,285.812683105
10.028,272.289276123
10.032,270.221405029
10.036,299.524078369
10.04,294.260406494
10.044,307.783813477
10.048,219.123840332
10.052,237.346954346
10.056,272.665252686
10.06,284.120788574
10.064,285.436706543
10.068,208.044281006
10.072,203.720550537
10.076,193.204956055
10.08,177.049713135
10.084,230.391387939
10.088,191.513061523
10.092,156.194763184
10.096,99.8335266113
10.1,100.397491455
10.104,146.60736084
10.108,154.12689209
10.112,111.300811768
10.116,134.211883545
10.12,128.395996094
10.124,98.8935852051
10.128,113.932647705
10.132,100.961456299
10.136,211.604309082
10.14,235.467071533
10.144,203.156585693
10.148,100.585479736
10.152,100.585479736
10.156,209.172210693
10.16,259.130096436
10.164,244.478759766
10.168,217.055969238
10.172,143.047332764
10.176,160.706481934
10.18,200.900726318
10.184,271.913299561
10.188,295.576324463
10.192,240.166778564
10.196,220.25177002
10.2,278.669128418
10.204,288.256530762
10.208,299.336090088
10.212,285.06072998
10.216,254.254150391
10.22,281.300964355
10.224,271.537322998
10.228,274.721374512
10.232,298.584136963
10.236,302.71987915
10.24,295.764312744
10.244,202.780609131
10.248,218.74786377
10.252,250.306396484
10.256,283.932800293
10.26,281.300964355
10.264,174.981842041
10.268,167.462310791
10.272,177.80166626
10.276,168.966217041
10.28,218.74786377
10.284,200.524749756
10.288,176.861724854
10.292,134.399871826
10.296,143.047332764
10.3,228.699493408
10.304,194.520874023
10.308,104.345245361
10.312,147.923278809
10.316,110.360870361
10.32,102.841339111
10.324,143.423309326
10.328,100.585479736
10.332,160.14251709
10.336,162.574615479
10.34,144.927215576
10.344,102.841339111
10.348,109.984893799
10.352,186.625366211
10.356,178.729858398
10.36,163.890533447
10.364,179.481811523
10.368,149.991149902
10.372,182.865600586
10.376,207.668304443
10.38,262.325897217
10.384,258.577880859
10.388,188.693237305
10.392,178.177642822
10.396,239.602813721
10.4,295.388336182
10.404,298.584136963
10.408,279.797058105
10.412,232.083282471
10.416,293.508453369
10.42,274.169158936
10.424,271.725311279
10.428,302.531890869
10.432,286.752624512
10.436,305.915679932
10.44,239.414825439
10.444,249.742431641
10.448,263.453826904
10.452,286.376647949
10.456,301.779937744
10.46,250.870361328
10.464,134.587860107
10.468,138.347625732
10.472,175.169830322
10.476,274.909362793
10.48,289.948425293
10.484,244.854736328
10.488,121.440429688
10.492,111.300811768
10.496,170.470123291
10.5,220.25177002
10.504,156.382751465
10.508,112.804718018
10.512,104.15725708
10.516,117.492675781
10.52,204.284515381
10.524,152.62298584
10.528,110.924835205
10.532,112.052764893
10.536,99.6455383301
10.54,105.097198486
10.544,99.8335266113
10.548,138.911590576
10.552,118.244628906
10.556,103.969268799
10.56,106.601104736
10.564,102.277374268
10.568,127.080078125
10.572,171.034088135
10.576,217.619934082
10.58,209.736175537
10.584,134.587860107
10.588,132.519989014
10.592,170.658111572
10.596,275.661315918
10.6,265.709686279
10.604,213.672180176
10.608,220.627746582
10.612,300.276031494
10.616,295.952301025
10.62,304.975738525
10.624,273.417205811
10.628,224.76348877
10.632,280.361022949
10.636,299.71206665
10.64,304.035797119
10.644,303.847808838
10.648,300.839996338
10.652,300.276031494
10.656,268.905487061
10.66,265.897674561
10.664,276.789245605
10.668,284.684753418
10.672,301.779937744
10.676,297.456207275
10.68,258.389892578
10.684,139.099578857
10.688,153.186950684
10.692,247.674560547
10.696,249.742431641
10.7,172.537994385
10.704,99.6455383301
10.708,101.525421143
10.712,147.547302246
10.716,204.0965271
10.72,126.516113281
10.724,107.729034424
10.728,101.901397705
10.732,100.397491455
10.736,109.420928955
10.74,100.961456299
10.744,143.98727417
10.748,130.087890625
10.752,112.804718018
10.756,109.796905518
10.76,101.525421143
10.764,137.219696045
10.768,221.75567627
10.772,295.952301025
10.776,169.718170166
10.78,98.5176086426
10.784,99.4575500488
10.788,183.617553711
10.792,276.225280762
10.796,269.281463623
10.8,169.718170166
10.804,153.562927246
10.808,270.221405029
10.812,301.027984619
10.816,303.283843994
10.82,263.641815186
10.824,199.208831787
10.828,298.772125244
10.832,299.336090088
10.836,303.095855713
10.84,298.020172119
10.844,291.440582275
10.848,302.343902588
10.852,267.213592529
10.856,302.907867432
10.86,306.84387207
10.864,297.080230713
10.868,305.72769165
10.872,295.2003479
10.876,290.876617432
10.88,205.224456787
10.884,223.25958252
10.888,287.692565918
10.892,264.393768311
10.896,217.995910645
10.9,119.184570312
10.904,139.287567139
10.908,229.263458252
10.912,244.854736328
10.916,143.799285889
10.92,130.640106201
10.924,113.368682861
10.928,233.399200439
10.932,204.0965271
10.936,161.082458496
10.94,101.525421143
10.944,114.308624268
10.948,124.260253906
10.952,100.773468018
10.956,97.5894165039
10.96,100.585479736
10.964,99.8335266113
10.968,101.901397705
10.972,100.397491455
10.976,110.17288208
10.98,99.0815734863
10.984,103.593292236
10.988,202.780609131
10.992,185.309448242
10.996,104.533233643
11,140.97946167
11.004,219.875793457
11.008,262.325897217
11.012,231.331329346
11.016,143.98727417
11.02,107.729034424
11.024,234.715118408
11.028,292.756500244
11.032,264.393768311
11.036,227.195587158
11.04,214.23614502
11.044,273.229217529
11.048,297.268218994
11.052,292.004547119
11.056,278.481140137
11.06,279.609069824
11.064,286.940612793
11.068,294.448394775
11.072,296.892242432
11.076,209.360198975
11.08,301.967926025
11.084,216.116027832
11.088,342.538146973
11.092,277.165222168
11.096,268.153533936
11.1,283.55682373
11.104,296.892242432
11.108,304.975738525
11.112,219.875793457
11.116,164.642486572
11.12,233.587188721
11.124,289.384460449
11.128,299.336090088
11.132,251.998291016
11.136,160.518493652
11.14,212.544250488
